WiFi	LTE-U
6.75	6.75
5.2	6.75
9.0	6.75
5.2	6.5
5.2	5.2
5.2	6.75
4.5	4.5
6.75	8.666666666666666
8.666666666666666	6.75
8.666666666666666	9.0
6.75	6.75
8.666666666666666	6.625
6.75	6.75
6.75	6.75
6.75	6.75
5.2	5.2
6.75	13.5
6.75	6.75
6.75	6.75
6.75	6.625
8.666666666666666	5.2
6.5	6.75
6.5	6.5
6.75	5.2
5.2	6.5
8.666666666666666	4.5
6.75	5.2
5.2	6.75
6.75	5.3
5.2	6.5
8.666666666666666	6.75
6.75	5.3
4.5	8.666666666666666
8.666666666666666	6.5
6.75	6.75
6.75	6.75
9.0	6.5
4.5	6.5
8.666666666666666	6.5
6.75	6.75
8.666666666666666	4.5
6.75	5.2
6.5	6.75
6.5	6.75
6.75	5.3
5.2	5.2
6.75	6.75
6.5	6.75
6.75	6.75
8.666666666666666	5.2
5.2	6.75
6.75	6.75
6.75	6.625
8.666666666666666	5.2
6.75	6.75
6.75	6.75
6.75	5.2
8.666666666666666	8.666666666666666
5.2	6.75
6.5	9.0
5.2	5.3
8.666666666666666	6.75
6.5	6.75
6.75	5.2
6.5	5.2
8.666666666666666	6.5
6.5	6.625
6.75	6.75
8.666666666666666	5.2
6.75	6.5
6.75	5.3
5.2	5.2
8.666666666666666	6.75
5.2	13.5
6.5	6.75
6.5	6.625
6.75	6.5
9.0	6.625
6.75	6.75
5.2	6.75
5.2	5.2
6.5	8.666666666666666
5.2	6.625
6.75	6.5
6.75	8.666666666666666
6.75	6.625
5.2	8.666666666666666
6.75	6.75
5.2	6.75
6.75	5.888888888888889
6.75	5.2
6.75	6.5
6.75	6.5
6.75	9.0
6.75	6.75
8.666666666666666	5.2
6.75	6.75
5.2	6.75
6.75	5.3
6.75	6.75
4.5	5.2
5.2	7.571428571428571
6.75	9.0
6.5	5.3
6.5	6.75
6.75	6.75
6.75	8.666666666666666
6.75	6.75
8.666666666666666	5.2
6.75	6.75
9.0	8.666666666666666
6.5	6.75
6.75	7.571428571428571
6.75	5.2
5.2	7.571428571428571
6.5	6.75
6.75	7.571428571428571
6.75	4.5
6.75	6.75
8.666666666666666	8.666666666666666
8.666666666666666	6.75
5.2	6.5
6.5	8.666666666666666
6.75	7.571428571428571
6.5	5.2
9.0	6.75
6.75	5.3
6.5	6.75
6.75	6.75
8.666666666666666	5.2
6.75	5.2
6.75	8.666666666666666
6.75	6.75
6.5	8.666666666666666
6.5	6.75
6.5	6.5
5.2	8.666666666666666
6.5	5.2
6.5	5.2
6.5	6.75
8.666666666666666	9.0
5.2	8.666666666666666
4.5	9.0
8.666666666666666	6.5
8.666666666666666	8.666666666666666
5.2	5.888888888888889
6.5	7.571428571428571
6.5	6.75
9.0	5.2
6.75	6.75
8.666666666666666	5.888888888888889
6.75	9.0
9.0	6.75
6.75	6.75
9.0	6.75
6.75	6.75
6.75	6.75
6.5	6.75
6.75	5.3
6.75	6.5
6.5	8.666666666666666
6.5	5.2
6.75	6.75
6.75	5.2
9.0	6.75
6.5	6.625
5.2	4.5
8.666666666666666	9.0
8.666666666666666	5.888888888888889
5.2	5.888888888888889
6.5	13.5
8.666666666666666	6.625
6.75	5.888888888888889
9.0	6.5
9.0	6.75
13.5	6.75
6.75	6.75
13.5	9.0
8.666666666666666	8.666666666666666
9.0	8.666666666666666
6.75	6.75
6.75	5.3
8.666666666666666	6.75
5.2	8.666666666666666
6.75	9.0
6.75	5.888888888888889
8.666666666666666	6.5
8.666666666666666	6.75
5.2	6.75
8.666666666666666	8.666666666666666
6.75	13.5
5.2	9.0
5.2	6.5
5.2	6.625
9.0	6.75
6.5	6.75
13.5	6.75
6.75	6.75
6.75	8.666666666666666
8.666666666666666	6.625
9.0	6.75
5.2	6.75
5.2	6.75
8.666666666666666	5.888888888888889
5.2	6.75
6.75	5.2
9.0	6.75
5.2	6.5
6.5	6.5
6.75	6.75
8.666666666666666	9.0
6.75	5.888888888888889
6.5	5.2
6.75	6.5
6.75	6.75
6.75	9.0
6.5	6.75
8.666666666666666	6.5
5.2	8.666666666666666
6.75	6.625
6.75	6.5
9.0	6.75
5.2	8.666666666666666
8.666666666666666	5.888888888888889
8.666666666666666	8.666666666666666
9.0	5.888888888888889
6.75	5.888888888888889
6.5	5.888888888888889
5.2	9.0
6.75	6.5
5.2	8.666666666666666
6.5	6.625
6.75	6.75
6.75	6.5
6.75	6.5
6.75	5.3
6.5	6.75
6.5	8.666666666666666
8.666666666666666	7.571428571428571
9.0	8.666666666666666
8.666666666666666	6.75
6.5	8.666666666666666
6.75	6.75
6.75	5.2
5.2	8.666666666666666
6.5	8.666666666666666
6.75	5.3
6.75	8.666666666666666
8.666666666666666	8.833333333333334
6.5	5.3
6.75	6.5
6.5	5.3
6.75	9.0
6.75	5.2
6.5	6.75
5.2	6.75
8.666666666666666	6.75
6.5	6.75
8.666666666666666	5.2
6.5	6.5
6.75	5.2
5.2	7.571428571428571
8.666666666666666	9.0
6.75	9.0
6.75	6.5
6.75	6.75
6.75	6.75
6.75	8.666666666666666
6.75	8.833333333333334
6.75	8.666666666666666
5.2	5.3
6.75	5.2
5.2	6.75
6.75	8.666666666666666
8.666666666666666	5.888888888888889
6.5	9.0
5.2	6.75
6.5	6.75
6.75	5.2
9.0	5.3
8.666666666666666	6.75
8.666666666666666	6.75
5.2	6.75
6.75	9.0
5.2	5.3
6.5	6.75
6.5	6.75
6.75	6.75
8.666666666666666	5.2
6.75	6.75
9.0	8.666666666666666
4.5	9.0
8.666666666666666	5.888888888888889
5.2	8.666666666666666
6.5	5.3
8.666666666666666	6.75
6.75	6.5
8.666666666666666	5.2
6.75	6.75
5.2	6.75
6.75	5.2
6.5	6.75
6.75	5.3
8.666666666666666	8.666666666666666
6.75	6.75
6.75	6.625
6.75	9.0
6.5	6.75
5.2	8.666666666666666
9.0	8.833333333333334
6.75	6.75
8.666666666666666	8.666666666666666
6.75	7.571428571428571
6.5	8.833333333333334
5.2	6.75
6.5	6.75
6.75	7.571428571428571
5.2	6.75
6.75	8.666666666666666
6.75	6.75
6.5	6.625
6.75	13.5
6.75	6.5
5.2	5.3
6.5	8.666666666666666
6.5	6.75
5.2	8.666666666666666
5.2	6.75
5.2	8.666666666666666
9.0	5.888888888888889
5.2	6.625
6.75	5.3
8.666666666666666	9.0
6.5	6.75
6.5	8.666666666666666
5.2	8.666666666666666
6.75	8.666666666666666
6.75	6.75
6.75	6.625
8.666666666666666	8.666666666666666
6.75	8.666666666666666
5.2	6.5
6.75	6.625
6.5	5.888888888888889
6.75	5.888888888888889
5.2	6.75
8.666666666666666	6.75
4.5	5.2
6.75	6.5
6.75	7.571428571428571
6.75	6.75
6.75	6.625
5.2	6.75
6.5	6.75
8.666666666666666	6.75
6.5	6.75
8.666666666666666	5.888888888888889
6.75	6.75
6.75	6.75
5.2	6.625
6.75	4.5
6.75	4.5
6.5	6.625
6.5	6.75
6.5	7.571428571428571
6.75	6.75
6.75	7.571428571428571
6.75	6.75
6.75	6.75
6.5	6.625
6.75	6.75
9.0	6.75
6.5	6.75
8.666666666666666	5.2
6.75	6.75
6.5	6.625
6.75	6.5
9.0	7.571428571428571
6.5	6.625
6.5	8.666666666666666
5.2	7.571428571428571
6.75	8.666666666666666
4.5	5.2
5.2	6.75
6.75	8.666666666666666
6.75	8.666666666666666
6.75	6.625
9.0	6.5
8.666666666666666	6.75
5.2	6.75
8.666666666666666	6.75
6.75	6.75
5.2	6.5
6.75	6.5
6.75	6.5
13.5	5.2
4.5	9.0
6.75	6.75
9.0	6.5
6.75	13.5
6.5	8.833333333333334
6.75	8.666666666666666
6.5	6.75
6.5	6.5
6.5	6.75
9.0	6.75
9.0	6.5
6.5	8.666666666666666
6.75	6.75
6.75	6.625
6.75	6.75
6.75	6.5
8.666666666666666	6.5
6.75	6.5
5.2	4.5
6.75	5.2
6.5	6.75
5.2	9.0
8.666666666666666	6.625
6.5	6.5
6.5	6.5
6.75	6.75
5.2	7.571428571428571
8.666666666666666	6.75
6.75	6.5
8.666666666666666	6.75
6.75	6.625
5.2	7.571428571428571
9.0	6.625
6.75	8.666666666666666
6.75	6.75
6.5	7.571428571428571
8.666666666666666	6.625
6.5	6.75
6.75	8.666666666666666
6.5	8.666666666666666
6.5	6.75
6.75	6.75
5.2	6.625
6.5	5.2
5.2	6.625
8.666666666666666	6.75
8.666666666666666	6.5
5.2	6.75
8.666666666666666	6.5
6.5	6.75
6.75	6.75
6.75	6.75
9.0	6.5
6.75	6.75
8.666666666666666	6.5
6.5	6.5
6.5	8.666666666666666
5.2	6.5
6.5	6.75
8.666666666666666	5.2
8.666666666666666	6.75
6.75	6.75
6.75	8.666666666666666
6.75	6.625
6.75	6.75
5.2	6.75
8.666666666666666	6.75
6.5	6.625
6.5	6.5
8.666666666666666	6.625
8.666666666666666	13.5
6.75	6.75
6.5	8.666666666666666
8.666666666666666	6.75
6.75	6.5
6.75	6.75
6.5	9.0
6.75	5.2
6.75	13.5
8.666666666666666	6.5
6.5	5.2
6.75	8.666666666666666
9.0	6.75
8.666666666666666	6.75
9.0	6.75
6.5	6.625
6.75	6.75
6.75	6.625
6.5	5.888888888888889
9.0	6.75
6.75	6.75
6.75	6.75
5.2	6.5
8.666666666666666	6.5
6.75	6.75
6.75	9.0
6.75	6.5
6.75	6.625
8.666666666666666	7.571428571428571
6.75	5.888888888888889
6.75	8.666666666666666
6.5	6.75
6.75	6.75
9.0	6.75
9.0	6.75
8.666666666666666	6.5
6.75	6.75
6.75	9.0
9.0	4.5
6.75	5.2
6.75	5.3
6.75	5.888888888888889
6.75	5.888888888888889
6.5	8.666666666666666
6.5	9.0
6.5	6.75
6.75	6.75
8.666666666666666	6.75
6.75	6.75
6.75	6.625
8.666666666666666	9.0
6.5	6.75
8.666666666666666	6.75
8.666666666666666	8.666666666666666
6.75	6.5
6.5	9.0
8.666666666666666	6.75
6.75	5.888888888888889
8.666666666666666	6.625
6.75	6.75
6.75	7.571428571428571
6.5	6.5
8.666666666666666	6.75
6.75	8.666666666666666
6.75	6.5
6.75	7.571428571428571
6.75	9.0
8.666666666666666	6.75
6.75	9.0
6.5	8.666666666666666
6.75	8.666666666666666
6.75	6.5
6.75	6.5
6.5	6.75
6.75	6.75
13.5	6.75
8.666666666666666	6.75
9.0	6.5
6.75	6.5
5.2	6.625
6.75	6.5
8.666666666666666	6.75
8.666666666666666	6.625
8.666666666666666	6.625
6.5	6.75
6.75	6.75
6.5	6.75
6.75	8.666666666666666
6.75	5.888888888888889
6.5	6.5
6.75	6.75
6.75	6.75
9.0	9.0
9.0	8.666666666666666
6.75	8.666666666666666
6.5	6.75
6.75	6.75
6.75	5.888888888888889
8.666666666666666	8.666666666666666
8.666666666666666	9.0
6.75	6.75
5.2	6.5
6.75	6.75
6.75	8.666666666666666
6.75	13.5
6.75	5.888888888888889
6.5	6.5
6.75	6.5
5.2	6.625
6.75	8.666666666666666
6.75	6.75
6.75	6.75
6.5	6.75
6.5	6.5
9.0	6.5
6.5	6.75
6.75	6.5
6.75	6.5
6.5	6.625
6.75	6.5
13.5	6.75
6.5	6.625
8.666666666666666	9.0
8.666666666666666	5.2
9.0	5.2
8.666666666666666	6.75
6.5	6.75
6.75	6.625
6.5	6.5
6.75	6.625
6.75	6.75
4.5	6.75
9.0	6.75
6.5	6.5
6.75	6.75
9.0	6.75
6.75	5.2
6.75	9.0
6.5	6.75
6.75	6.5
9.0	5.888888888888889
6.75	6.5
6.5	6.5
6.5	8.666666666666666
5.2	6.75
6.75	6.75
6.75	6.5
6.75	6.625
6.75	6.625
8.666666666666666	6.5
6.75	6.75
9.0	8.666666666666666
6.75	6.75
6.75	6.75
6.75	6.625
6.75	6.625
6.75	5.2
9.0	6.625
6.75	9.0
6.75	6.5
8.666666666666666	6.5
5.2	6.75
6.5	6.5
6.5	6.5
6.75	6.75
6.75	5.888888888888889
13.5	5.888888888888889
5.2	6.75
6.75	5.888888888888889
6.75	6.75
6.75	7.571428571428571
6.75	6.5
6.5	6.5
6.5	6.5
6.5	6.75
6.5	6.5
6.75	9.0
6.75	6.5
5.2	5.2
8.666666666666666	8.666666666666666
8.666666666666666	6.5
6.5	6.75
6.75	6.75
6.75	8.833333333333334
5.2	9.0
6.75	5.888888888888889
6.5	6.5
6.75	5.2
6.5	8.666666666666666
6.5	5.2
8.666666666666666	6.75
5.2	8.666666666666666
6.75	6.75
6.75	6.625
6.5	5.888888888888889
6.75	6.5
6.75	6.75
6.5	6.75
5.2	8.666666666666666
6.75	6.5
5.2	6.625
5.2	6.5
8.666666666666666	6.75
6.5	6.75
6.75	6.75
6.75	6.625
5.2	5.2
6.75	6.75
6.75	6.5
9.0	13.5
6.75	9.0
6.5	5.2
5.2	13.0
5.2	6.5
6.75	6.75
8.666666666666666	8.833333333333334
5.2	5.888888888888889
9.0	8.666666666666666
6.75	6.5
6.75	6.75
5.2	6.75
8.666666666666666	6.625
6.75	6.75
6.75	6.5
6.75	13.5
6.75	8.833333333333334
8.666666666666666	6.75
5.2	8.666666666666666
6.75	5.2
6.75	6.75
6.5	13.5
5.2	5.2
8.666666666666666	6.75
6.5	5.2
5.2	6.75
8.666666666666666	6.75
6.5	6.75
6.75	9.0
6.5	6.75
6.75	6.75
8.666666666666666	6.75
6.75	6.5
5.2	6.75
5.2	6.75
5.2	5.2
6.75	8.666666666666666
6.75	6.5
9.0	5.3
8.666666666666666	6.75
8.666666666666666	6.75
6.75	6.75
6.5	6.75
6.5	5.2
6.75	9.0
6.5	6.5
8.666666666666666	5.2
9.0	6.75
6.5	5.3
6.75	8.666666666666666
6.75	5.3
6.75	6.625
8.666666666666666	9.0
6.75	6.75
8.666666666666666	6.5
6.75	6.75
6.5	5.2
6.5	5.3
9.0	6.75
6.75	6.5
6.5	6.625
9.0	6.75
6.5	6.5
6.75	9.0
6.75	6.625
6.75	6.5
5.2	6.625
8.666666666666666	9.0
6.5	5.3
9.0	8.666666666666666
6.75	6.75
9.0	9.0
5.2	13.0
6.5	6.5
6.5	6.5
8.666666666666666	8.666666666666666
13.0	5.2
6.5	6.75
8.666666666666666	6.75
6.5	6.75
5.2	13.0
6.75	6.5
8.666666666666666	5.2
6.75	6.5
6.75	6.75
6.75	6.75
6.5	8.666666666666666
9.0	8.666666666666666
8.666666666666666	6.75
6.75	5.3
6.5	6.5
6.75	6.75
5.2	6.75
6.5	6.5
8.666666666666666	6.5
6.75	5.2
6.75	8.666666666666666
13.0	5.888888888888889
9.0	6.5
6.75	6.75
6.75	6.75
9.0	6.75
4.5	5.2
6.75	6.75
8.666666666666666	6.5
5.2	6.75
6.75	9.0
6.75	5.2
6.75	8.666666666666666
6.75	6.75
5.2	6.75
5.2	6.75
6.75	5.888888888888889
6.75	6.625
6.75	6.75
6.75	7.571428571428571
5.2	6.75
6.75	6.75
6.75	6.625
6.75	6.625
5.2	6.75
6.75	5.2
8.666666666666666	6.5
6.5	6.75
8.666666666666666	6.75
5.2	9.0
5.2	6.5
8.666666666666666	6.5
5.2	5.3
6.5	5.2
6.5	6.75
9.0	6.75
6.5	6.75
6.75	6.75
6.75	8.666666666666666
6.75	8.666666666666666
5.2	6.75
6.75	6.5
6.5	6.75
6.75	6.75
5.2	6.75
6.75	6.5
6.75	6.625
6.75	7.571428571428571
6.75	8.666666666666666
6.75	8.666666666666666
6.5	6.5
9.0	6.75
5.2	5.2
6.75	9.0
6.75	9.0
9.0	6.75
6.5	6.625
6.5	8.666666666666666
6.75	8.666666666666666
6.75	8.666666666666666
6.5	5.888888888888889
6.75	6.75
6.5	6.5
6.75	6.75
6.5	6.75
6.75	6.5
6.5	6.5
6.5	6.75
6.5	6.5
6.75	6.75
6.5	9.0
6.5	6.5
6.75	6.75
5.2	6.5
8.666666666666666	5.2
6.75	6.5
8.666666666666666	9.0
6.5	6.75
6.5	6.625
6.5	5.3
8.666666666666666	6.625
8.666666666666666	6.625
6.75	9.0
6.75	9.0
6.75	6.5
6.5	6.75
6.5	6.5
6.5	6.75
6.5	6.5
6.5	9.0
6.75	5.3
8.666666666666666	6.75
6.75	6.5
6.75	6.5
6.5	6.75
6.5	6.625
8.666666666666666	6.5
6.75	6.75
6.75	6.75
6.5	6.75
6.75	6.5
6.75	6.75
6.5	6.625
8.666666666666666	6.5
9.0	8.666666666666666
6.75	6.5
6.5	6.75
6.75	5.2
6.75	6.75
6.5	6.75
6.75	8.666666666666666
6.5	6.75
6.75	5.3
4.5	6.5
6.75	6.5
4.5	6.5
8.666666666666666	6.625
6.75	6.75
6.75	6.5
6.75	6.75
6.75	6.5
6.5	6.5
9.0	6.5
9.0	6.5
6.5	8.666666666666666
6.5	6.75
6.75	6.625
13.5	6.75
9.0	5.3
9.0	8.666666666666666
6.5	6.5
6.5	8.833333333333334
6.75	6.75
6.75	6.75
8.666666666666666	8.666666666666666
8.666666666666666	6.5
6.75	6.75
6.75	6.75
5.2	8.666666666666666
8.666666666666666	6.5
5.2	6.75
9.0	9.0
6.75	6.5
6.75	5.2
6.5	6.5
6.75	8.833333333333334
6.75	6.75
6.5	9.0
4.5	6.5
6.75	8.666666666666666
6.5	6.625
9.0	6.5
6.75	6.5
6.75	6.5
6.75	6.5
6.75	6.625
6.75	6.5
6.5	8.666666666666666
6.75	5.2
6.75	6.75
6.5	5.2
8.666666666666666	6.5
6.75	5.2
6.75	8.833333333333334
6.75	9.0
6.75	5.2
6.75	7.571428571428571
9.0	6.75
6.75	8.666666666666666
8.666666666666666	5.2
8.666666666666666	6.75
8.666666666666666	6.75
9.0	6.625
6.75	6.75
5.2	6.5
6.75	8.666666666666666
6.5	9.0
6.5	6.625
9.0	9.0
6.5	6.5
6.75	5.888888888888889
6.75	6.75
6.5	9.0
6.5	6.5
6.75	7.571428571428571
6.75	9.0
6.75	5.2
6.75	6.75
6.75	8.666666666666666
6.75	8.666666666666666
6.75	5.2
6.75	6.75
9.0	6.75
6.5	9.0
6.75	8.666666666666666
6.75	6.625
5.2	8.666666666666666
6.75	6.625
6.75	6.625
8.666666666666666	6.75
6.75	6.75
5.2	8.666666666666666
6.75	5.2
6.75	9.0
9.0	6.75
8.666666666666666	6.5
6.75	6.75
6.5	6.625
6.75	6.75
6.75	6.75
8.666666666666666	6.5
6.75	6.625
6.75	6.5
6.75	6.75
6.75	6.5
6.75	6.5
9.0	6.75
5.2	6.75
6.75	7.571428571428571
6.75	9.0
6.75	6.5
6.75	6.75
5.2	6.75
6.5	5.888888888888889
6.75	6.75
8.666666666666666	6.5
6.75	6.5
8.666666666666666	6.75
6.75	6.5
6.75	6.5
6.75	9.0
6.5	9.0
6.75	6.5
6.5	7.571428571428571
6.75	6.625
6.75	6.75
6.75	6.5
8.666666666666666	6.75
5.2	6.75
8.666666666666666	6.75
8.666666666666666	6.75
6.5	6.5
6.75	6.75
6.5	6.625
8.666666666666666	6.5
6.75	6.625
6.5	6.75
6.75	8.666666666666666
5.2	8.666666666666666
6.5	6.75
6.75	6.625
6.75	7.571428571428571
5.2	6.625
6.5	8.666666666666666
6.5	8.666666666666666
6.5	6.5
5.2	5.2
6.75	6.75
8.666666666666666	6.625
6.75	6.75
5.2	6.75
8.666666666666666	6.625
6.75	6.625
6.75	6.75
9.0	6.5
6.75	6.75
6.75	6.625
6.5	6.75
6.75	6.625
6.75	6.625
6.75	5.2
6.5	6.5
9.0	6.75
8.666666666666666	6.75
5.2	6.75
8.666666666666666	6.5
6.75	5.2
8.666666666666666	6.75
4.5	6.625
6.5	5.2
4.5	7.571428571428571
8.666666666666666	6.5
6.5	6.75
6.5	6.75
6.5	8.666666666666666
6.5	6.625
6.75	6.75
6.75	8.666666666666666
6.75	6.75
6.5	6.625
6.5	6.625
8.666666666666666	6.625
6.75	9.0
5.2	6.625
8.666666666666666	8.666666666666666
5.2	6.75
6.75	5.2
5.2	7.571428571428571
8.666666666666666	6.625
5.2	8.666666666666666
6.75	6.75
5.2	5.2
6.75	6.5
6.75	6.5
6.75	5.2
6.5	5.2
6.75	7.571428571428571
6.5	6.75
6.75	9.0
5.2	7.571428571428571
6.75	5.2
6.75	6.5
8.666666666666666	6.75
6.5	6.625
5.2	6.75
5.2	6.625
5.2	6.625
6.75	6.5
6.75	6.5
5.2	8.666666666666666
9.0	6.75
9.0	8.666666666666666
6.75	6.5
6.5	6.5
6.5	7.571428571428571
5.2	6.5
9.0	6.75
6.75	6.75
8.666666666666666	6.5
6.5	8.666666666666666
6.75	5.2
5.2	6.75
5.2	4.5
5.2	6.75
6.75	5.2
6.5	6.5
6.5	6.625
4.5	6.75
5.2	9.0
6.75	5.2
6.5	9.0
6.75	6.75
6.5	7.571428571428571
6.75	6.625
9.0	6.75
6.5	6.75
13.5	6.5
5.2	6.75
6.75	5.2
9.0	6.75
4.5	9.0
9.0	6.75
6.75	6.75
9.0	6.625
6.5	8.666666666666666
6.75	8.666666666666666
6.75	6.75
6.75	8.666666666666666
9.0	6.75
6.75	8.666666666666666
5.2	6.75
8.666666666666666	7.571428571428571
6.75	6.75
8.666666666666666	6.625
9.0	6.625
6.75	6.625
5.2	6.5
5.2	6.75
13.5	6.5
6.5	8.833333333333334
5.2	8.666666666666666
6.5	6.75
6.75	5.2
6.75	13.5
5.2	6.75
6.75	6.5
6.75	9.0
6.5	5.2
6.75	6.625
9.0	6.75
5.2	6.5
8.666666666666666	8.666666666666666
5.2	7.571428571428571
6.75	8.666666666666666
6.5	6.5
5.2	6.75
13.5	6.75
6.75	6.75
6.75	6.75
6.75	5.2
6.5	6.625
5.2	6.625
8.666666666666666	6.5
6.5	6.5
6.5	6.75
5.2	6.625
9.0	6.5
6.75	6.625
6.75	8.666666666666666
5.2	5.2
9.0	6.5
9.0	6.75
4.5	4.5
6.5	6.75
9.0	8.666666666666666
5.2	6.75
6.5	9.0
6.5	6.75
6.5	8.666666666666666
6.5	6.75
6.75	6.5
8.666666666666666	6.625
6.75	5.2
6.75	6.75
6.75	6.5
6.75	6.625
6.75	6.75
13.5	5.2
9.0	6.75
8.666666666666666	8.666666666666666
6.75	6.75
5.2	9.0
6.75	9.0
9.0	6.5
6.75	6.75
5.2	8.666666666666666
6.75	8.666666666666666
6.5	6.5
6.75	8.666666666666666
8.666666666666666	13.5
5.2	6.75
6.5	9.0
6.75	6.75
6.75	6.75
5.2	6.75
6.75	6.75
6.5	8.666666666666666
8.666666666666666	6.75
8.666666666666666	8.666666666666666
5.2	6.625
5.2	9.0
6.75	9.0
8.666666666666666	9.0
8.666666666666666	8.666666666666666
5.2	6.5
8.666666666666666	6.5
9.0	6.75
9.0	6.75
9.0	6.75
5.2	6.75
8.666666666666666	6.625
6.75	6.75
9.0	6.75
6.5	5.2
5.2	6.75
6.5	6.75
5.2	9.0
6.75	9.0
6.75	8.666666666666666
5.2	13.5
6.75	6.75
6.75	6.75
6.75	5.2
6.75	6.5
8.666666666666666	8.666666666666666
6.75	7.571428571428571
13.5	6.625
9.0	6.5
6.75	6.5
6.75	6.75
8.666666666666666	6.75
6.75	8.666666666666666
8.666666666666666	8.666666666666666
6.75	6.75
6.75	13.0
8.666666666666666	8.666666666666666
9.0	6.75
6.75	8.666666666666666
6.5	7.571428571428571
13.0	8.666666666666666
6.75	8.666666666666666
5.2	9.0
6.5	7.571428571428571
8.666666666666666	8.666666666666666
6.75	8.666666666666666
5.2	8.666666666666666
6.75	8.666666666666666
8.666666666666666	6.75
6.75	5.2
6.75	9.0
6.75	6.625
6.75	6.75
6.75	6.75
6.75	7.571428571428571
8.666666666666666	13.5
8.666666666666666	5.2
6.75	6.75
6.5	5.2
8.666666666666666	8.666666666666666
6.75	7.571428571428571
8.666666666666666	7.571428571428571
6.75	6.625
9.0	8.666666666666666
6.75	6.75
6.75	9.0
5.2	7.571428571428571
5.2	8.666666666666666
5.2	13.5
6.75	6.5
13.5	8.666666666666666
8.666666666666666	7.571428571428571
6.75	13.0
6.5	13.5
6.75	9.0
6.75	6.5
8.666666666666666	13.0
6.75	7.571428571428571
5.2	6.75
8.666666666666666	6.625
13.5	8.666666666666666
6.75	6.625
6.5	6.75
9.0	6.75
8.666666666666666	6.5
6.75	6.5
6.75	6.5
8.666666666666666	8.666666666666666
8.666666666666666	6.625
6.75	9.0
6.75	6.75
5.2	6.625
6.75	6.75
13.5	6.75
8.666666666666666	6.625
13.5	6.5
6.75	6.75
6.75	8.666666666666666
6.75	6.5
6.75	9.0
6.75	6.5
6.75	8.666666666666666
6.75	7.571428571428571
6.75	8.666666666666666
8.666666666666666	8.666666666666666
13.5	6.75
8.666666666666666	7.571428571428571
6.75	6.625
6.75	7.571428571428571
9.0	6.75
8.666666666666666	8.666666666666666
8.666666666666666	7.571428571428571
8.666666666666666	7.571428571428571
8.666666666666666	8.666666666666666
5.2	7.571428571428571
6.75	8.833333333333334
8.666666666666666	6.75
6.75	6.5
6.75	6.75
8.666666666666666	6.75
13.5	8.666666666666666
6.75	6.75
6.75	7.571428571428571
6.5	8.666666666666666
6.75	8.666666666666666
9.0	6.75
6.75	6.75
9.0	6.5
6.5	6.5
9.0	6.75
13.5	6.75
6.75	8.833333333333334
8.666666666666666	6.5
8.666666666666666	8.666666666666666
8.666666666666666	9.0
5.2	6.75
8.666666666666666	8.666666666666666
6.75	7.571428571428571
8.666666666666666	7.571428571428571
8.666666666666666	8.666666666666666
6.75	6.5
8.666666666666666	6.75
6.75	6.75
6.75	6.75
6.75	6.5
6.75	7.571428571428571
6.75	8.666666666666666
8.666666666666666	6.75
8.666666666666666	13.5
13.5	6.75
9.0	8.666666666666666
6.75	7.571428571428571
8.666666666666666	9.0
6.5	6.75
8.666666666666666	6.5
9.0	6.75
6.75	6.5
5.2	6.625
9.0	8.666666666666666
9.0	6.75
8.666666666666666	6.75
5.2	6.75
8.666666666666666	5.2
8.666666666666666	7.571428571428571
6.75	6.5
8.666666666666666	6.75
6.75	6.75
8.666666666666666	6.5
8.666666666666666	6.75
6.75	6.625
6.5	6.625
6.75	6.75
6.75	8.666666666666666
8.666666666666666	6.5
8.666666666666666	6.625
6.75	8.666666666666666
6.75	6.75
8.666666666666666	9.0
6.5	9.0
6.75	6.75
8.666666666666666	7.571428571428571
6.75	6.75
8.666666666666666	8.666666666666666
6.75	6.5
6.5	6.625
6.75	8.666666666666666
9.0	8.666666666666666
9.0	6.625
6.5	8.666666666666666
9.0	6.5
6.75	6.5
6.75	6.75
6.75	6.625
6.5	6.75
6.75	9.0
6.75	8.833333333333334
8.666666666666666	6.5
8.666666666666666	6.5
5.2	6.625
6.75	6.75
8.666666666666666	6.75
6.5	6.625
6.75	6.625
6.75	8.666666666666666
6.75	6.5
9.0	6.75
8.666666666666666	6.75
6.75	6.75
6.5	6.75
6.5	6.625
8.666666666666666	6.625
13.0	8.666666666666666
6.75	6.75
6.75	9.0
6.5	6.75
6.75	6.75
6.75	6.75
6.75	6.75
8.666666666666666	6.5
6.75	9.0
6.75	6.625
6.75	6.5
6.5	9.0
8.666666666666666	8.833333333333334
6.5	6.75
5.2	9.0
6.75	9.0
6.75	8.833333333333334
6.75	6.75
6.75	8.666666666666666
6.5	6.5
6.5	8.666666666666666
6.5	9.0
8.666666666666666	6.5
6.75	6.75
6.75	6.75
6.5	6.75
13.5	6.75
6.75	6.75
6.75	6.75
6.75	13.0
8.666666666666666	6.5
8.666666666666666	6.5
6.5	8.666666666666666
6.75	8.666666666666666
6.75	6.5
6.75	6.75
6.5	6.75
9.0	6.5
6.75	6.625
6.75	8.666666666666666
8.666666666666666	6.75
8.666666666666666	6.5
6.5	6.625
9.0	6.625
6.5	6.75
6.75	7.571428571428571
9.0	6.5
6.75	13.0
8.666666666666666	6.625
8.666666666666666	6.75
6.5	6.75
6.5	6.75
13.5	6.75
6.75	8.666666666666666
6.5	8.666666666666666
6.5	6.5
6.75	6.75
8.666666666666666	6.75
